Price,Close,High,Low,Open,Volume
2011-01-18,10.237958908081055,10.361481641259667,9.79766500034059,9.903455757703941,1880998000
2011-01-19,10.183565139770508,10.47689361303481,10.12465916652925,10.469379490044918,1135612800
2011-01-20,9.998427391052246,10.167331780920597,9.921488513825363,10.111130366795233,764789200
2011-01-21,9.819303512573242,10.064545661400748,9.8165981727048,10.031185153245536,754401200
2011-01-24,10.141786575317383,10.141786575317383,9.819304571011704,9.82381320376732,574683200
2011-01-25,10.260499954223633,10.261702951847466,10.05523035900604,10.108126140449981,546868000
2011-01-26,10.334134101867676,10.386728937863765,10.263507140474918,10.307385660038,506875600
2011-01-27,10.314896583557129,10.359376992922755,10.303476534386666,10.332027459846143,285026000
2011-01-28,10.10120677947998,10.35065730883893,10.023968596115195,10.34374509212373,592057200
2011-01-31,10.197990417480469,10.21962993547953,10.04711890187761,10.092199625974972,377246800
2011-02-01,10.369596481323242,10.388229701485164,10.247877045164293,10.257494605265096,426633200
2011-02-02,10.34825611114502,10.376205936499312,10.3251142624668,10.352163645519214,258955200
2011-02-03,10.321809768676758,10.345853669249852,10.174845037824014,10.33262952393465,393797600
2011-02-04,10.413776397705078,10.41978737302983,10.323914322933604,10.32782105562798,321840400
2011-02-07,10.575468063354492,10.616641236592145,10.448037798413349,10.455551116046493,485021600
2011-02-08,10.675249099731445,10.68486666177871,10.583584520335874,10.629567285074035,381040800
2011-02-09,10.764208793640137,10.789454891317115,10.665331053272418,10.674947811758758,482745200
2011-02-10,10.65540885925293,10.819505227300938,10.45885403651554,10.741064028679368,928550000
2011-02-11,10.724839210510254,10.753390143925245,10.625359559809725,10.661725564890872,367572800
2011-02-14,10.7948637008667,10.803879361567152,10.72063015990791,10.723034550103616,310416400
2011-02-15,10.816497802734375,10.818602044526022,10.745870877153159,10.795159250103513,284174800
2011-02-16,10.913578033447266,10.96677315811235,10.834534912656222,10.843550573003931,481157600
2011-02-17,10.768415451049805,10.82762235163916,10.714918575505425,10.736859035759068,530583200
2011-02-18,10.535797119140625,10.804481304303852,10.50454004647306,10.780738352294252,816057200
2011-02-22,10.176648139953613,10.380716328315774,10.149900504866611,10.28303999039868,872555600
2011-02-23,10.297163009643555,10.357871431145607,10.176645003750233,10.181454584826056,671854400
2011-02-24,10.304977416992188,10.373200765021542,10.169433570792707,10.339239967250007,499900800
2011-02-25,10.463668823242188,10.471783240317905,10.362686824802841,10.376511268334271,380018800
2011-02-28,10.615440368652344,10.670739737420954,10.55262687934589,10.55623346459603,403074000
2011-03-01,10.4982271194458,10.690874437598946,10.449238881233168,10.68336112076551,456136800
2011-03-02,10.58267593383789,10.64969707414364,10.470874251718744,10.517759035196594,602590800
2011-03-03,10.80628490447998,10.813197125249905,10.696887554630644,10.735056848957639,500788400
2011-03-04,10.81950569152832,10.828221202297295,10.75188343987965,10.821609131097887,453266800
2011-03-07,10.680054664611816,10.869696480938627,10.558335249618963,10.861581264748056,546123200
2011-03-08,10.692076683044434,10.74136587148075,10.58658608675369,10.66653044265,356316800
2011-03-09,10.593199729919434,10.662024194449888,10.536999116262523,10.659919951793153,453306000
2011-03-10,10.418886184692383,10.512054704842631,10.365690252481489,10.492518632159372,507539200
2011-03-11,10.578773498535156,10.588692009314695,10.368695925128057,10.378612830840716,471080400
2011-03-14,10.625956535339355,10.7137151495638,10.558335085027045,10.614535684883688,435957200
2011-03-15,10.38161563873291,10.454045862424465,10.221426807795877,10.281534937189686,721081200
2011-03-16,9.918179512023926,10.308583822379104,9.805476565418479,10.278529756786531,1162011200
2011-03-17,10.05733871459961,10.206707904264796,9.937722661788998,10.123156916381296,659422400
2011-03-18,9.938019752502441,10.164327784738067,9.917883383964242,10.132169464077503,753214000
2011-03-21,10.1973876953125,10.210611040560659,10.075968382372023,10.097908847003898,409402000
2011-03-22,10.25448989868164,10.297167828219214,10.192578451039223,10.295364535421852,325922800
2011-03-23,10.194075584411621,10.225030888710378,10.096699435848052,10.196780120745926,372996400
2011-03-24,10.367790222167969,10.398746333617966,10.184159400470932,10.274021445616256,404712000
2011-03-25,10.565247535705566,10.58087526571789,10.429401929639939,10.460959142167262,448910000
2011-03-28,10.532186508178711,10.648797792377826,10.532186508178711,10.613633997654567,309355200
2011-03-29,10.547816276550293,10.547816276550293,10.400551416947982,10.448637606907933,352900800
2011-03-30,10.477791786193848,10.545414860606696,10.44202768507906,10.538200887334082,329406000
2011-03-31,10.474187850952148,10.51295744671368,10.40055539300186,10.409571055482662,274019200
2011-04-01,10.355469703674316,10.566751051269874,10.317601365449983,10.552325514466958,418661600
2011-04-04,10.254186630249023,10.356671733373616,10.170335547025843,10.347956222105719,460084800
2011-04-05,10.185067176818848,10.286049186141252,10.09821056264449,10.127964498506875,482731200
2011-04-06,10.159515380859375,10.33563290397836,10.13246680076349,10.255088261082461,402539200
2011-04-07,10.160723686218262,10.231349857779202,10.099111572643011,10.161323981390385,373447200
2011-04-08,10.06995677947998,10.222932492297486,10.036597069747334,10.216020271841192,377535200
2011-04-11,9.941923141479492,10.088285933587683,9.918481147151947,10.039898800277493,398946800
2011-04-12,9.990013122558594,10.029984904877374,9.923893196173507,9.932608709173326,425639200
2011-04-13,10.102112770080566,10.10241291751529,9.993616695227283,10.068752265497631,346220000
2011-04-14,9.990612983703613,10.098207030307393,9.979794031065657,10.062141982269626,301800800
2011-04-15,9.841545104980469,10.027280243392193,9.82170968749579,10.017061584594959,453605600
2011-04-18,9.97348403930664,9.984904894201437,9.622150903487375,9.800672885754093,609898800
2011-04-19,10.154106140136719,10.157711921894828,9.969272306605587,10.011048173380209,419378400
2011-04-20,10.290850639343262,10.39123147946038,10.263501916369876,10.32391018785449,700666400
2011-04-21,10.540000915527344,10.673141175317067,10.474482906672774,10.66923364111022,753810400
2011-04-25,10.609429359436035,10.63166996840771,10.527981846596667,10.529184844209647,266546000
2011-04-26,10.531587600708008,10.668934755840857,10.49942928858516,10.627760784553324,338800000
2011-04-27,10.523472785949707,10.589592705061031,10.431808230718104,10.586286267712131,356213200
2011-04-28,10.42129135131836,10.511452778264418,10.384324251382301,10.404460619063425,360959200
2011-04-29,10.522876739501953,10.637683192394281,10.418888440361599,10.422194879045437,1006345200
2011-05-02,10.407163619995117,10.533090735652928,10.38372162034968,10.51115107847022,442713600
2011-05-03,10.46487045288086,10.51566200207765,10.387330458697908,10.4585593286273,313348000
2011-05-04,10.5060396194458,10.57396201458135,10.425193230084897,10.466668144489164,389250400
2011-05-05,10.42129135131836,10.547518633096418,10.400252935999692,10.470879895378646,335969200
2011-05-06,10.418583869934082,10.518964737654558,10.405059578418047,10.509648128337584,280134400
2011-05-09,10.44683837890625,10.494925390107607,10.414680054737795,10.454651846104575,204747200
2011-05-10,10.502436637878418,10.509649808515691,10.418585535553738,10.485605906391447,282091600
2011-05-11,10.435714721679688,10.518965521882052,10.375907526581786,10.489512546826123,336000000
2011-05-12,10.41588020324707,10.432410787236828,10.286648241897877,10.402356712092034,322000000
2011-05-13,10.23344898223877,10.406260072274176,10.228941152967092,10.388528902623392,326116000
2011-05-16,10.017056465148926,10.255086168515422,9.996018060730309,10.194376949402127,449775200
2011-05-17,10.102416038513184,10.102416038513184,9.939822752252983,9.977992047849337,452334400
2011-05-18,10.214512825012207,10.249976762470352,10.09820330865253,10.112328693653678,334776400
2011-05-19,10.234353065490723,10.29085462774391,10.178451798228807,10.28093691985338,261170000
2011-05-20,10.074763298034668,10.246974093507228,10.068752323972811,10.205198225043949,337968400
2011-05-23,10.050122261047363,10.097608172297667,9.900452960649584,9.91698274456073,383600000
2011-05-24,9.983697891235352,10.095199440837973,9.958151655697298,10.08317749410638,321927200
2011-05-25,10.121647834777832,10.17514470427103,10.00353499697913,10.020966020162334,294224000
2011-05-26,10.068151473999023,10.124953976479656,10.051020598768353,10.097304297648856,222560800
2011-05-27,10.140585899353027,10.147197973717223,10.047418168185642,10.06214465982091,203599200
2011-05-31,10.453746795654297,10.453746795654297,10.248476429427315,10.251482719225056,417754400
2011-06-01,10.38402271270752,10.582981185385192,10.358177123276613,10.485005495445947,554682800
2011-06-02,10.401751518249512,10.458253867859465,10.347654360625652,10.41377346551401,338783200
2011-06-03,10.321809768676758,10.378612279980596,10.27883250020245,10.3139963035239,313250000
2011-06-06,10.159515380859375,10.430303736847192,10.152603162120773,10.389730866703363,461941200
2011-06-07,9.979190826416016,10.164925919908866,9.974983144399461,10.163423577598168,529785200
2011-06-08,9.985200881958008,10.0621397409719,9.937415646928654,9.971376444851789,333723600
2011-06-09,9.962663650512695,10.028181677253292,9.940423041550531,10.015558628923415,275088800
2011-06-10,9.794656753540039,9.967768766045399,9.78293495473586,9.934408266627969,433955200
2011-06-13,9.815695762634277,9.867088386167607,9.769713015662335,9.833727881972333,329473200
2011-06-14,9.991212844848633,10.015556889705008,9.89714310258302,9.917880562828579,334569200
2011-06-15,9.820204734802246,9.926896717373053,9.764002527621656,9.910366939684621,399196000
2011-06-16,9.772420883178711,9.878211653278079,9.567151269052694,9.824715571894583,510591200
2011-06-17,9.625152587890625,9.895340670081785,9.598104005686231,9.887526403379786,615020000
2011-06-20,9.476686477661133,9.548215474918308,9.33182519065122,9.537996817443462,640645600
2011-06-21,9.77662467956543,9.791651311072087,9.473077734759201,9.517558136983963,493382400
2011-06-22,9.695783615112305,9.88482521214682,9.68887059096155,9.772421558144158,390583200
2011-06-23,9.954850196838379,9.968674638844746,9.560839956587483,9.58548335265677,559759200
2011-06-24,9.808182716369629,10.012551021335618,9.770314381931037,9.959054956711745,439807200
2011-06-27,9.979190826416016,10.035092084959794,9.835231603106585,9.8454502594325,339813600
2011-06-28,10.075968742370605,10.119246970487087,10.021270461477267,10.027581585513612,294299600
2011-06-29,10.039301872253418,10.10932773130894,9.974384138632118,10.099410022885356,352545200
2011-06-30,10.088284492492676,10.10211053222511,10.003232037718858,10.059132478719711,322954800
2011-07-01,10.316398620605469,10.323610986794748,10.044107119063186,10.096701937198336,435313200
2011-07-05,10.501835823059082,10.513857774444862,10.293560731767986,10.308587368466743,355054000
2011-07-06,10.571860313415527,10.64218791737429,10.42008680824078,10.48740812220925,444626000
2011-07-07,10.735353469848633,10.759396562153075,10.639179495564456,10.659316658757588,399663600
2011-07-08,10.810792922973633,10.819509239133817,10.58508599858004,10.61934775804147,489633200
2011-07-11,10.639182090759277,10.812595915710084,10.603718139756301,10.709509697781066,442674400
2011-07-12,10.631673812866211,10.74978671327512,10.47749504702923,10.62506093500401,451609200
2011-07-13,10.760000228881836,10.819507273309839,10.710710236371094,10.7693160358613,391638800
2011-07-14,10.75249195098877,10.867900320260711,10.709514662360064,10.849867386374264,430533600
2011-07-15,10.96737289428711,10.969777284090291,10.794561791116633,10.854669931129555,484467200
2011-07-18,11.234254837036133,11.259800275559694,10.978192934067412,10.98270076379902,572653200
2011-07-19,11.325919151306152,11.380016313236869,11.219827464583611,11.360481048643386,819145600
2011-07-20,11.62796401977539,11.909572163137991,11.600915436382754,11.905064333416995,941340400
2011-07-21,11.639686584472656,11.722935779967614,11.537802563807379,11.629467926897561,526534400
2011-07-22,11.820313453674316,11.872908288109667,11.653512486670737,11.670643366429298,516728800
2011-07-25,11.976593971252441,12.021674678488578,11.709712300152983,11.731651155006992,589806000
2011-07-26,12.12415885925293,12.156918269063386,12.012056993516188,12.021673750198175,476582400
2011-07-27,11.798973083496094,12.101017749561596,11.785748938765387,12.039406460866305,659324400
2011-07-28,11.775832176208496,11.931212277859641,11.664932489686656,11.769822003382094,594034000
2011-07-29,11.735559463500977,11.875912929521222,11.540808676716676,11.650206020848632,632584400
2011-08-01,11.923998832702637,12.006646927566546,11.792360891815338,11.954954149208994,612836000
2011-08-02,11.688372611999512,11.958559891986999,11.671542686231046,11.95104657526179,639539600
2011-08-03,11.798372268676758,11.827825243749245,11.487913032877923,11.75058541852168,732508000
2011-08-04,11.341547012329102,11.76080242972965,11.340945914911085,11.703399632642258,871407600
2011-08-05,11.228842735290527,11.525779228373077,10.896744853740914,11.433812932721482,1204590800
2011-08-08,10.615440368652344,11.053028946068016,10.609729540739572,10.870299306061428,1143833600
2011-08-09,11.24056625366211,11.258599178127662,10.66923553611218,10.85857723033371,1082583600
2011-08-10,10.930408477783203,11.25980191192739,10.89464437713268,11.154612247613926,878656800
2011-08-11,11.23125171661377,11.283846552210989,10.961364515040115,11.135678804375654,741969200
2011-08-12,11.330124855041504,11.409767439238339,11.247175031861254,11.3625825045065,528976000
2011-08-15,11.523077964782715,11.569962775278036,11.363189212536383,11.409472925428771,460544000
2011-08-16,11.435013771057129,11.5218711359503,11.30217446436537,11.46627083383937,498750000
2011-08-17,11.433813095092773,11.556433754325258,11.360480817499525,11.49001449808541,442061200
2011-08-18,11.001331329345703,11.19969023529488,10.860677766256666,11.145291328969337,851435200
2011-08-19,10.700190544128418,11.029885657339678,10.699289299265399,10.884723439331575,775888400
2011-08-22,10.712514877319336,10.966173226240395,10.671941996810931,10.955052520385403,535315200
2011-08-23,11.22824478149414,11.229446976525423,10.729345078979344,10.828523761459982,656835200
2011-08-24,11.305785179138184,11.389335329339557,11.138082176130439,11.224337666520162,626267600
2011-08-25,11.231850624084473,11.28384435195021,10.969777742323446,10.972182132227065,871346000
2011-08-26,11.528182983398438,11.534794251794763,11.14408979746135,11.155209697303482,641477200
2011-08-29,11.720232009887695,11.766215570719863,11.66102590815932,11.66643498351987,405269200
2011-08-30,11.720833778381348,11.776434100563298,11.607228743704706,11.66853909161268,417922400
2011-08-31,11.565751075744629,11.783643664675088,11.47649011903943,11.738262015213053,522586400
2011-09-01,11.451545715332031,11.641187541471547,11.442229106389087,11.595505741639494,343725200
2011-09-02,11.241766929626465,11.36048085745052,11.175046723185938,11.262503586159859,438939200
2011-09-06,11.412775039672852,11.430506208441503,11.014255505245824,11.041003937175722,509698000
2011-09-07,11.538703918457031,11.588894353261978,11.480698414030554,11.587692158325332,350576800
2011-09-08,11.54501724243164,11.679359743356416,11.49001801739086,11.492722555247443,416158400
2011-09-09,11.344856262207031,11.600917405502937,11.270922063993249,11.538705813646848,564813200
2011-09-12,11.41878604888916,11.447036020544985,11.177149718506623,11.21021007424543,467832400
2011-09-13,11.559440612792969,11.607225852020383,11.42810283101302,11.484905334200251,440560400
2011-09-14,11.700092315673828,11.787549977084803,11.593700488285911,11.631568820239794,534724400
2011-09-15,11.810091972351074,11.831130382617385,11.718126472215365,11.764109222283219,417818800
2011-09-16,12.036700248718262,12.036700248718262,11.87230451166178,11.887632095222315,698513200
2011-09-19,12.37120246887207,12.419289458440954,11.877413392988649,11.931509751503807,823860800
2011-09-20,12.425902366638184,12.708712693984452,12.3579799607864,12.47999953132959,775754000
2011-09-21,12.386531829833984,12.670543552782515,12.382324147693515,12.61193775534023,605976000
2011-09-22,12.076371192932129,12.316805341784269,11.92249426860534,12.052629049031912,968480800
2011-09-23,12.150907516479492,12.224239801768876,12.017166140065658,12.030089334230592,546277200
2011-09-26,12.11694622039795,12.141290266960956,11.760203294234755,12.017466594242128,812876400
2011-09-27,11.999432563781738,12.29967308185693,11.963367523415165,12.284045352466906,632497600
2011-09-28,11.931817054748535,12.134081207906366,11.916788810192156,12.027388375878814,429637600
2011-09-29,11.738264083862305,12.088094803603843,11.607227236434227,12.079379291118656,651086800
2011-09-30,11.460260391235352,11.687771339057502,11.456052709512011,11.63457462139331,547640800
2011-10-03,11.258298873901367,11.499935277624767,11.215322404729847,11.431712710953708,669099200
2011-10-04,11.195181846618652,11.474685706923138,10.646393583961594,11.257394221397359,1233677200
2011-10-05,11.36799430847168,11.415178445342647,10.828521059527164,11.055731048545786,786469600
2011-10-06,11.341547012329102,11.564248389237914,11.174144992811257,11.220127741489605,812582400
2011-10-07,11.114036560058594,11.352666610922395,11.074665884027047,11.293760670592265,535458000
2011-10-10,11.685371398925781,11.685371398925781,11.366796862346627,11.39324515935188,442514800
2011-10-11,12.030388832092285,12.117246206851842,11.766213333369883,11.798370842046998,605687600
2011-10-12,12.087491035461426,12.299672788393464,12.025879759110786,12.242269996147275,622286000
2011-10-13,12.275033950805664,12.275033950805664,12.107330933301263,12.171345820313356,426185200
2011-10-14,12.682867050170898,12.682867050170898,12.480601360560312,12.527486963766346,573367200
2011-10-17,12.622461318969727,12.824125162274258,12.500741053795668,12.675056158413566,686044800
2011-10-18,12.690084457397461,12.767324310068831,12.502245835165626,12.675658112219836,881602400
2011-10-19,11.980204582214355,12.274735232103929,11.955559576540095,12.062252411844549,1104059600
2011-10-20,11.880717277526855,12.032190600437087,11.84765852815924,12.02167179802014,549270400
2011-10-21,11.807389259338379,11.995829736102273,11.743674521995628,11.964573465000802,621244400
2011-10-24,12.195087432861328,12.217026287243607,11.883426011242452,11.906868010602528,502138000
2011-10-25,11.9546537399292,12.218529928587653,11.942933542306395,12.172847320447225,430427200
2011-10-26,12.03970718383789,12.098312983989226,11.815802787803301,12.0745692324038,456304800
2011-10-27,12.162629127502441,12.292163639278808,12.078477880646144,12.248884616986864,494664800
2011-10-28,12.170440673828125,12.212516689113826,12.097108396410162,12.111834881380172,322842800
2011-10-31,12.165334701538086,12.30208158379195,12.053232016029716,12.094406796485112,385501200
2011-11-01,11.916784286499023,12.006646349348827,11.817906564391588,11.94383367187186,531790000
2011-11-02,11.94383430480957,12.034898567390586,11.874708896615818,12.024379762677054,327350800
2011-11-03,12.11393928527832,12.12385699120144,11.882221451947686,11.993722211790256,441386400
2011-11-04,12.028889656066895,12.125062862498435,11.99643118886458,12.082686686365816,302229200
2011-11-07,12.01356315612793,12.021678376105207,11.90536878345618,12.018973837801862,270275600
2011-11-08,12.20891284942627,12.262109579789946,12.068560186976995,12.088095455518054,400442000
2011-11-09,11.879819869995117,12.048424120668972,11.848263452551418,11.930611408958884,558684000
2011-11-10,11.577473640441895,11.937823150430173,11.48520718427931,11.932413273150281,744752400
2011-11-11,11.559440612792969,11.682061278060678,11.428403780993879,11.619247800589093,653786000
2011-11-14,11.398350715637207,11.578375799903604,11.366493351658626,11.526381269032882,432905200
2011-11-15,11.685970306396484,11.706105869023022,11.404061996690961,11.44463487449675,430810800
2011-11-16,11.563948631286621,11.755393751440009,11.550423537659075,11.698591247324174,349210400
2011-11-17,11.342750549316406,11.558238782707054,11.285346942903363,11.540205858032785,479900400
